id,Season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3
1115,IPL-2025,Mumbai,07-04-2025,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,1,Royal Challengers Bangalore,12.0,0.0,RM Patidar,"Wankhede Stadium, Mumbai",,,
1116,IPL-2025,Kolkata,08-04-2025,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Lucknow Super Giants,4.0,0.0,N Pooran,"Eden Gardens, Kolkata",,,
1117,IPL-2025,Mohali,08-04-2025,Punjab Kings,Chennai Super Kings,Punjab Kings,bat,normal,1,Punjab Kings,18.0,0.0,Priyansh Arya,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",,,
1118,IPL-2025,Ahmedabad,09-04-2025,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,normal,1,Gujarat Titans,58.0,0.0,B Sai Sudharsan,"Narendra Modi Stadium, Ahmedabad",,,
1119,IPL-2025,Bengaluru,10-04-2025,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,normal,1,Delhi Capitals,0.0,6.0,KL Rahul,"M Chinnaswamy Stadium, Bengaluru",,,
1120,IPL-2025,Chennai,11-04-2025,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Kolkata Knight Riders,0.0,8.0,SP Narine,"MA Chidambaram Stadium, Chepauk, Chennai",,,
1121,IPL-2025,Lucknow,12-04-2025,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,field,normal,1,Lucknow Super Giants,0.0,6.0,AK Markram,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,,
1122,IPL-2025,Hyderabad,12-04-2025,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,normal,1,Sunrisers Hyderabad,0.0,8.0,Abhishek Sharma,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",,,
1123,IPL-2025,Jaipur,13-04-2025,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Royal Challengers Bangalore,0.0,9.0,PD Salt,"Sawai Mansingh Stadium, Jaipur",,,
1124,IPL-2025,Delhi,13-04-2025,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,1,Mumbai Indians,12.0,0.0,KV Sharma,"Arun Jaitley Stadium, Delhi",,,
1125,IPL-2025,Lucknow,14-04-2025,Lucknow Super Giants,Chennai Super Kings,Chennai Super Kings,field,normal,1,Chennai Super Kings,0.0,5.0,MS Dhoni,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,,
1126,IPL-2025,Mohali,15-04-2025,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,normal,1,Punjab Kings,16.0,0.0,YS Chahal,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",,,
1127,IPL-2025,Delhi,16-04-2025,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,tie,1,Unknown,0.0,0.0,MA Starc,"Arun Jaitley Stadium, Delhi",,,
1128,IPL-2025,Mumbai,17-04-2025,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,1,Mumbai Indians,0.0,4.0,WG Jacks,"Wankhede Stadium, Mumbai",,,
1129,IPL-2025,Bengaluru,18-04-2025,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,normal,1,Punjab Kings,0.0,5.0,TH David,"M Chinnaswamy Stadium, Bengaluru",,,
1130,IPL-2025,Ahmedabad,19-04-2025,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,normal,1,Gujarat Titans,0.0,7.0,JC Buttler,"Narendra Modi Stadium, Ahmedabad",,,
1131,IPL-2025,Jaipur,19-04-2025,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,bat,normal,1,Lucknow Super Giants,2.0,0.0,Avesh Khan,"Sawai Mansingh Stadium, Jaipur",,,
1132,IPL-2025,Mohali,20-04-2025,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Royal Challengers Bangalore,0.0,7.0,V Kohli,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",,,
1133,IPL-2025,Mumbai,20-04-2025,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,1,Mumbai Indians,0.0,9.0,RG Sharma,"Wankhede Stadium, Mumbai",,,
1134,IPL-2025,Kolkata,21-04-2025,Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Gujarat Titans,39.0,0.0,Shubman Gill,"Eden Gardens, Kolkata",,,
1135,IPL-2025,Lucknow,22-04-2025,Lucknow Super Giants,Delhi Capitals,Delhi Capitals,field,normal,1,Delhi Capitals,0.0,8.0,Mukesh Kumar,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,,
1136,IPL-2025,Hyderabad,23-04-2025,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,1,Mumbai Indians,0.0,7.0,TA Boult,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",,,
1137,IPL-2025,Bengaluru,24-04-2025,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,normal,1,Royal Challengers Bangalore,11.0,0.0,JR Hazlewood,"M Chinnaswamy Stadium, Bengaluru",,,
1138,IPL-2025,Chennai,25-04-2025,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,1,Sunrisers Hyderabad,0.0,5.0,HV Patel,"MA Chidambaram Stadium, Chepauk, Chennai",,,
1139,IPL-2025,Kolkata,26-04-2025,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,no result,1,Unknown,0.0,0.0,Unknown,"Eden Gardens, Kolkata",,,
1140,IPL-2025,Mumbai,27-04-2025,Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,field,normal,1,Mumbai Indians,54.0,0.0,WG Jacks,"Wankhede Stadium, Mumbai",,,
1141,IPL-2025,Delhi,27-04-2025,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Royal Challengers Bangalore,0.0,6.0,KH Pandya,"Arun Jaitley Stadium, Delhi",,,
1142,IPL-2025,Jaipur,28-04-2025,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,normal,1,Rajasthan Royals,0.0,8.0,V Suryavanshi,"Sawai Mansingh Stadium, Jaipur",,,
1143,IPL-2025,Delhi,29-04-2025,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,normal,1,Kolkata Knight Riders,14.0,0.0,SP Narine,"Arun Jaitley Stadium, Delhi",,,
1144,IPL-2025,Chennai,30-04-2025,Chennai Super Kings,Punjab Kings,Punjab Kings,field,normal,1,Punjab Kings,0.0,4.0,SS Iyer,"MA Chidambaram Stadium, Chepauk, Chennai",,,
1145,IPL-2025,Jaipur,01-05-2025,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,1,Mumbai Indians,100.0,0.0,RD Rickelton,"Sawai Mansingh Stadium, Jaipur",,,
1146,IPL-2025,Ahmedabad,02-05-2025,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,1,Gujarat Titans,38.0,0.0,M Prasidh Krishna,"Narendra Modi Stadium, Ahmedabad",,,
1147,IPL-2025,Bengaluru,03-05-2025,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,1,Royal Challengers Bangalore,2.0,0.0,R Shepherd,"M Chinnaswamy Stadium, Bengaluru",,,
1148,IPL-2025,Kolkata,04-05-2025,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,bat,normal,1,Kolkata Knight Riders,1.0,0.0,AD Russell,"Eden Gardens, Kolkata",,,
1149,IPL-2025,Dharamsala,04-05-2025,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,field,normal,1,Punjab Kings,37.0,0.0,P Simran Singh,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,,
1150,IPL-2025,Hyderabad,05-05-2025,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,no result,1,Unknown,0.0,0.0,Unknown,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",,,
1151,IPL-2025,Mumbai,06-05-2025,Mumbai Indians,Gujarat Titans,Gujarat Titans,field,normal,1,Gujarat Titans,0.0,3.0,Shubman Gill,"Wankhede Stadium, Mumbai",,,
1152,IPL-2025,Kolkata,07-05-2025,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,normal,1,Chennai Super Kings,0.0,2.0,Noor Ahmad,"Eden Gardens, Kolkata",,,
1153,IPL-2025,Dharamsala,08-05-2025,Punjab Kings,Delhi Capitals,Punjab Kings,bat,no result,1,Unknown,0.0,0.0,Unknown,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,,
1154,IPL-2025,Jaipur,18-05-2025,Punjab Kings,Rajasthan Royals,Punjab Kings,bat,normal,1,Punjab Kings,10.0,0.0,Harpreet Brar,"Sawai Mansingh Stadium, Jaipur",,,
1155,IPL-2025,Delhi,18-05-2025,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,normal,1,Gujarat Titans,0.0,10.0,B Sai Sudharsan,"Arun Jaitley Stadium, Delhi",,,
1156,IPL-2025,Lucknow,19-05-2025,Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,1,Sunrisers Hyderabad,0.0,6.0,Abhishek Sharma,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,,
1157,IPL-2025,Delhi,20-05-2025,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,1,Rajasthan Royals,0.0,6.0,Akash Madhwal,"Arun Jaitley Stadium, Delhi",,,
1158,IPL-2025,Mumbai,21-05-2025,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,1,Mumbai Indians,59.0,0.0,SA Yadav,"Wankhede Stadium, Mumbai",,,
1159,IPL-2025,Ahmedabad,22-05-2025,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,field,normal,1,Lucknow Super Giants,33.0,0.0,MR Marsh,"Narendra Modi Stadium, Ahmedabad",,,
1160,IPL-2025,Lucknow,23-05-2025,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Sunrisers Hyderabad,42.0,0.0,Ishan Kishan,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,,
1161,IPL-2025,Jaipur,24-05-2025,Punjab Kings,Delhi Capitals,Delhi Capitals,field,normal,1,Delhi Capitals,0.0,6.0,Sameer Rizvi,"Sawai Mansingh Stadium, Jaipur",,,
1162,IPL-2025,Ahmedabad,25-05-2025,Chennai Super Kings,Gujarat Titans,Chennai Super Kings,bat,normal,1,Chennai Super Kings,83.0,0.0,D Brevis,"Narendra Modi Stadium, Ahmedabad",,,
1163,IPL-2025,Delhi,25-05-2025,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,normal,1,Sunrisers Hyderabad,110.0,0.0,H Klaasen,"Arun Jaitley Stadium, Delhi",,,
1164,IPL-2025,Jaipur,26-05-2025,Mumbai Indians,Punjab Kings,Punjab Kings,field,normal,1,Punjab Kings,0.0,7.0,JP Inglis,"Sawai Mansingh Stadium, Jaipur",,,
1165,IPL-2025,Lucknow,27-05-2025,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Royal Challengers Bangalore,0.0,6.0,JM Sharma,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",,,
1166,IPL-2025,New Chandigarh,29-05-2025,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Royal Challengers Bangalore,0.0,8.0,Suyash Sharma,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",,,
1167,IPL-2025,New Chandigarh,30-05-2025,Mumbai Indians,Gujarat Titans,Mumbai Indians,bat,normal,1,Mumbai Indians,20.0,0.0,RG Sharma,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",,,
1168,IPL-2025,Ahmedabad,01-06-2025,Mumbai Indians,Punjab Kings,Punjab Kings,field,normal,1,Punjab Kings,0.0,5.0,SS Iyer,"Narendra Modi Stadium, Ahmedabad",,,
1169,IPL-2025,Ahmedabad,03-06-2025,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,normal,1,Royal Challengers Bangalore,6.0,0.0,KH Pandya,"Narendra Modi Stadium, Ahmedabad",,,
1170,IPL-2026,Bengaluru,28-03-2026,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Royal Challengers Bangalore,0.0,6.0,JA Duffy,"M Chinnaswamy Stadium, Bengaluru",,,
